Id,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,remodel,pud,TotalPorchSF,NeighborhoodCode
375,0,8200,0,0,0,0,0,0,0,0,0,0,7,5,2003,2004,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,847,847,0,0,0,0,847,1081,0,1928,0,0,2,1,4,1,0,8,0,1,2,2,0,2,2,434,0,0,0,100,48,0,0,0,0,0,7,2007,0,0,7.930700375736146,1,0,48,2
376,0,10020,0,1,2,0,2,15,0,0,0,1,1,1,1922,1950,0,0,2,5,1,0.0,3,2,2,4,4,1,4,350,0,0,333,683,0,1,1,2,904,0,0,904,1,0,0,1,1,1,3,4,2,0,0,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,3,2009,0,0,7.41146555689087,1,0,0,1
377,0,8846,0,1,0,3,0,0,0,0,0,4,5,5,1996,1996,0,0,0,0,1,0.0,0,0,0,0,0,3,0,298,0,0,572,870,0,0,0,0,914,0,0,914,0,0,1,0,2,1,1,5,0,0,0,1,3,1,2,576,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,7.77632665364036,0,0,0,2
378,3,11143,0,1,0,2,0,5,0,0,0,0,8,5,2004,2005,0,0,6,6,1,0.0,0,0,0,0,0,0,2,0,0,0,1580,1580,0,0,0,0,1580,886,0,2466,0,0,3,0,4,1,0,8,0,1,2,0,6,0,2,610,0,0,0,159,214,0,0,0,0,0,12,2007,0,0,8.096662301071435,1,0,214,2
379,0,11394,0,0,0,2,0,18,0,0,0,1,9,2,2010,2010,1,0,0,0,2,350.0,0,0,0,2,0,3,0,1445,0,0,411,1856,0,0,0,0,1856,0,0,1856,1,0,1,1,1,1,2,8,0,1,4,0,82,2,3,834,0,0,0,113,0,0,0,0,0,0,6,2010,1,2,8.151716626200088,0,0,0,3
380,0,8123,0,1,0,0,0,17,6,0,0,0,6,5,2000,2000,0,0,0,0,0,16.0,1,0,0,0,0,0,2,0,0,0,982,982,0,0,0,0,1007,793,0,1800,0,0,2,1,3,1,1,7,0,1,1,0,4,2,2,463,0,0,0,100,63,0,0,0,0,0,6,2009,0,0,7.851400834414496,0,0,63,2
381,0,5000,0,0,0,0,0,23,0,0,0,2,5,6,1924,1950,0,0,4,5,1,0.0,1,0,2,1,0,0,6,218,0,0,808,1026,0,2,0,0,1026,665,0,1691,0,0,2,0,3,1,0,6,0,1,2,1,71,1,1,308,0,0,0,0,0,242,0,0,0,0,5,2010,0,0,7.7151093208477395,1,0,242,1
382,3,7200,0,0,0,0,0,5,0,0,0,1,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,1,0,2,0,0,0,1293,1293,0,0,0,0,1301,0,0,1301,1,0,2,0,2,1,0,5,0,1,2,0,13,0,2,572,0,0,0,216,121,0,0,0,0,0,8,2006,1,2,7.8700683241022125,0,0,121,2
383,0,9245,0,1,0,0,0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,0,3,2,0,0,0,939,939,0,0,0,0,939,858,0,1797,0,0,2,1,3,1,0,8,0,0,0,0,13,0,2,639,0,0,0,144,53,0,0,0,0,0,4,2007,0,0,7.9199983917599885,0,0,53,2
384,4,9000,0,0,0,2,0,12,0,0,0,3,6,3,1928,1950,0,0,2,5,1,0.0,1,0,2,4,3,0,2,0,0,0,784,784,0,2,1,2,784,0,0,784,0,0,1,0,2,1,1,5,0,0,0,1,50,1,2,360,1,1,1,0,0,91,0,0,0,0,10,2009,0,0,7.504320025161611,1,0,91,2
385,0,53107,0,2,2,2,1,19,1,0,0,0,6,5,1992,1992,0,0,3,3,1,0.0,0,0,0,0,0,3,0,985,0,0,595,1580,0,0,0,0,1079,874,0,1953,1,0,2,1,3,1,0,9,0,2,3,0,79,2,2,501,0,0,0,216,231,0,0,0,0,0,6,2007,0,0,7.965021600069904,0,0,231,2
386,0,3182,0,0,0,0,0,21,0,0,3,1,8,5,2004,2005,0,0,0,0,0,16.0,0,0,0,0,0,0,0,24,0,0,1232,1256,0,0,0,0,1269,0,0,1269,0,0,2,0,2,1,0,6,0,1,1,0,6,2,2,430,0,0,0,146,20,0,0,144,0,0,4,2010,0,0,7.878799956941681,1,1,164,2
387,0,8410,0,0,0,1,0,15,1,0,0,2,5,3,1910,1996,2,0,2,0,1,0.0,1,2,0,1,0,0,2,0,0,0,658,658,0,2,0,0,658,526,0,1184,0,0,1,0,5,1,1,8,0,0,0,4,31,3,0,0,3,2,1,0,151,0,0,0,0,0,5,2006,0,3,7.530935274030352,1,0,151,1
388,0,7200,0,0,0,0,0,15,0,0,0,5,6,6,1976,1976,1,0,1,1,0,255.0,1,0,1,1,0,3,1,631,0,0,410,1041,0,0,0,0,1125,0,0,1125,1,0,1,0,3,1,1,6,0,1,3,1,33,1,1,352,0,0,0,296,0,0,0,0,0,0,10,2009,0,1,7.708717592895092,0,0,0,1
389,0,9382,0,1,0,3,0,0,0,0,0,1,7,5,1999,2000,0,0,0,0,0,125.0,0,0,0,0,0,0,2,0,0,0,1468,1468,0,0,0,0,1479,0,0,1479,0,0,2,0,3,1,0,6,0,0,0,0,39,0,2,577,0,0,0,120,25,0,0,0,0,0,7,2008,0,0,7.876764322957774,1,0,25,2
390,0,12474,0,0,0,0,0,10,0,0,0,0,10,5,2007,2008,0,0,0,0,2,272.0,2,0,0,2,0,3,0,1280,0,0,402,1682,0,0,0,0,1742,590,0,2332,1,0,2,1,3,1,2,9,0,1,4,2,23,2,3,846,0,0,0,196,134,0,0,0,0,0,8,2008,1,2,8.180012050782423,1,0,134,3
391,0,8405,0,0,0,0,0,15,0,0,0,2,5,8,1900,1950,0,0,1,1,1,0.0,1,0,2,1,1,0,3,241,1,391,229,861,0,0,0,0,961,406,0,1367,1,0,1,0,4,1,1,7,0,0,0,1,77,1,1,384,0,0,0,0,130,112,0,0,0,0,4,2008,0,0,7.688860153474433,1,0,242,1
392,0,12209,0,1,0,3,0,4,0,0,0,0,6,5,2001,2002,0,0,0,0,1,0.0,1,0,0,2,0,0,1,690,0,0,114,804,0,0,0,0,804,1157,0,1961,1,0,2,1,3,1,0,7,0,1,1,2,2,2,2,560,0,0,0,125,192,0,0,0,0,0,6,2009,0,0,7.922703992252224,1,0,192,1
393,0,8339,0,1,0,0,0,11,0,0,0,1,5,7,1959,1959,0,0,1,1,1,0.0,1,0,4,3,2,4,5,0,2,0,0,0,0,2,0,0,882,0,0,882,0,0,1,0,3,1,1,5,0,0,0,0,27,0,1,294,0,0,0,0,0,0,0,0,0,1200,7,2007,0,0,7.643780752197946,0,0,0,1
394,0,7446,0,0,0,2,0,8,1,0,0,1,4,5,1941,1950,0,0,5,2,1,0.0,1,0,1,1,0,0,3,266,0,0,522,788,0,2,0,2,788,0,0,788,0,0,1,0,2,1,1,4,0,2,1,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,4,2006,0,1,7.618027569830114,1,0,0,1
395,0,10134,0,0,0,0,0,7,0,0,0,2,5,6,1940,1950,0,0,1,1,1,0.0,1,0,1,1,0,0,2,0,0,0,735,735,0,1,0,2,735,299,0,1034,0,0,1,0,2,1,1,5,0,0,0,1,73,1,1,240,0,0,0,0,39,0,0,0,0,0,7,2007,0,0,7.653237820181018,1,0,39,1
396,0,9571,0,0,0,0,0,15,0,0,0,1,5,6,1956,1956,0,0,2,5,1,0.0,1,0,1,1,0,3,4,739,0,0,405,1144,0,2,0,0,1144,0,0,1144,1,0,1,0,3,1,1,6,0,0,0,0,46,1,1,596,0,0,0,44,0,0,0,0,0,0,6,2010,0,0,7.721393503370862,0,0,0,1
397,0,7200,0,0,2,0,0,0,0,0,0,1,5,5,1972,1972,1,0,1,1,1,0.0,1,0,1,1,0,3,3,777,0,0,117,894,0,2,0,0,894,0,0,894,0,0,1,0,2,1,1,6,0,0,0,1,35,0,2,600,0,0,0,215,0,0,0,0,0,0,9,2009,0,0,7.70221471348011,0,0,0,2
398,0,7590,0,0,0,0,0,11,2,0,0,0,5,5,1962,1962,0,0,0,0,0,288.0,1,0,1,1,0,0,1,540,0,0,324,864,0,2,0,0,876,936,0,1812,0,0,2,0,4,1,1,8,0,1,1,0,12,0,1,264,0,0,0,0,168,0,0,0,0,0,7,2007,0,0,7.829986036491202,0,0,168,1
399,1,8967,0,0,0,2,0,13,0,0,0,1,5,2,1920,1950,0,0,1,1,1,0.0,1,2,2,4,4,0,2,0,0,0,961,961,0,1,0,4,1077,0,0,1077,0,0,1,0,2,1,1,6,5,0,0,1,25,1,1,338,5,4,1,0,0,0,0,0,0,0,11,2007,0,1,7.4512820403502165,1,0,0,1
400,3,8125,0,0,0,0,0,5,0,0,0,0,7,5,2006,2007,0,0,6,6,2,100.0,0,0,0,0,0,0,0,812,0,0,280,1092,0,0,0,0,1112,438,0,1550,1,0,2,0,2,1,0,7,0,0,0,0,22,2,2,438,0,0,0,0,168,0,0,0,0,0,10,2009,0,0,7.966614135334348,1,0,168,2
401,0,14963,0,2,0,0,0,1,0,0,3,1,8,5,1996,1996,0,0,4,7,1,0.0,0,0,0,0,0,0,0,786,0,0,474,1260,0,0,0,0,1288,0,0,1288,1,0,1,1,1,1,2,4,0,2,2,0,72,2,2,500,0,0,0,120,30,0,0,224,0,0,12,2008,0,0,7.973693503665,0,1,254,2
402,0,8767,0,1,0,0,0,0,0,0,0,1,7,5,2005,2005,0,0,0,0,1,0.0,0,0,0,0,0,3,0,24,0,0,1286,1310,0,0,0,0,1310,0,0,1310,0,0,2,0,3,1,0,6,0,1,2,0,11,2,2,400,0,0,0,0,0,0,0,0,0,0,7,2006,1,2,7.819362336147007,0,0,0,2
403,0,10200,0,0,0,0,0,9,0,0,0,1,5,8,1940,1997,0,0,2,5,1,0.0,1,0,0,1,0,0,2,0,0,0,672,672,0,0,0,0,672,0,0,672,0,0,1,0,2,1,1,4,0,0,0,1,73,1,1,240,0,0,1,168,0,0,0,0,0,0,8,2008,0,0,7.649483318125612,1,0,0,1
404,0,12090,0,0,0,2,0,3,0,0,0,0,8,5,1998,1998,1,0,0,0,0,650.0,0,0,0,0,0,0,2,0,0,0,1141,1141,0,1,0,0,1165,1098,0,2263,0,0,2,1,4,1,0,10,0,1,1,2,3,2,2,420,0,0,0,144,123,0,0,0,0,0,7,2006,0,1,7.992647728457046,0,0,123,3
405,0,10364,0,1,0,0,0,17,0,0,0,0,6,5,1995,1996,0,0,1,1,1,0.0,1,0,0,0,0,0,2,0,0,0,806,806,0,1,0,0,806,766,0,1572,0,0,2,1,3,1,1,7,0,1,1,2,28,2,2,373,0,0,0,0,40,0,0,0,0,0,5,2007,0,0,7.82648680814846,1,0,40,2
406,0,9991,0,1,0,2,0,9,1,0,0,1,4,4,1976,1993,0,0,7,4,1,0.0,1,0,1,1,0,0,4,1116,0,0,165,1281,0,0,0,0,1620,0,0,1620,1,0,2,0,3,1,1,8,1,1,1,0,5,1,2,490,0,0,0,120,78,0,0,0,0,0,6,2009,0,0,7.781661963883844,1,0,78,1
407,0,10480,0,0,0,0,0,23,0,0,0,2,6,5,1936,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,1064,1064,0,0,0,2,1166,0,473,1639,0,0,1,0,3,1,1,6,5,0,0,1,57,1,1,240,0,0,0,0,0,0,0,0,0,0,3,2008,0,0,7.67501292102341,1,0,0,1
408,0,15576,0,0,0,0,0,2,0,0,0,0,6,7,1915,1976,0,0,2,4,1,0.0,1,0,2,0,0,0,2,0,0,0,840,840,0,0,0,0,840,840,0,1680,0,0,2,0,4,1,1,8,0,0,0,0,14,1,1,308,0,0,0,0,0,160,0,0,0,0,3,2008,0,0,7.846995878276036,1,0,160,2
409,0,14154,0,0,0,2,0,10,0,0,0,0,7,5,2006,2006,0,0,0,0,0,350.0,0,0,0,2,1,0,2,0,0,0,1063,1063,0,0,0,0,1071,1101,0,2172,0,0,2,1,3,1,0,9,0,1,2,0,13,0,3,947,0,0,0,192,62,0,0,0,0,0,8,2007,1,2,8.023720339343617,0,0,62,3
410,3,10800,0,0,0,0,0,5,0,0,0,0,8,5,2007,2008,0,0,0,0,2,100.0,0,0,0,2,0,0,0,789,0,0,245,1034,0,0,0,0,1050,1028,0,2078,1,0,2,1,3,1,2,8,0,1,2,0,23,2,3,836,0,0,0,0,102,0,0,0,0,0,4,2008,1,2,8.096388023609057,1,0,102,2
411,0,9571,0,0,0,0,0,15,0,0,0,1,5,3,1958,1958,0,0,10,10,1,0.0,1,2,1,1,3,0,2,0,0,0,1276,1276,0,2,0,2,1276,0,0,1276,0,0,1,0,3,1,1,5,4,0,0,0,18,1,1,350,0,0,0,0,0,0,0,0,0,0,6,2009,2,1,7.404420527787151,0,0,0,1
412,0,34650,0,0,1,0,0,17,0,0,1,1,5,5,1955,1955,1,0,2,5,1,0.0,1,0,1,1,0,2,3,1056,0,0,0,1056,0,2,1,0,1056,0,0,1056,1,0,1,0,3,1,1,5,0,0,0,0,63,2,2,572,0,0,0,264,0,0,0,0,0,0,1,2006,0,0,7.768176262306444,0,0,0,2
413,3,4403,0,2,0,0,0,5,0,0,0,1,7,5,2009,2009,0,0,1,1,2,432.0,2,0,0,2,0,3,0,578,0,0,892,1470,0,0,0,0,1478,0,0,1478,1,0,2,1,2,1,0,7,0,1,2,0,49,2,2,484,0,0,0,0,144,0,0,0,0,0,6,2010,1,2,7.935066844770325,0,0,144,2
414,1,8960,0,0,0,0,0,7,3,0,0,1,5,6,1927,1950,0,0,5,2,1,0.0,1,0,1,1,0,0,2,0,0,0,1008,1008,0,1,0,2,1028,0,0,1028,0,0,1,0,2,1,1,5,0,1,2,1,83,1,2,360,0,0,0,0,0,130,0,0,0,0,3,2010,0,0,7.67501292102341,1,0,130,1
415,0,11228,0,2,0,3,0,12,0,0,0,0,7,5,1993,1993,0,0,0,0,1,0.0,0,0,0,0,0,0,4,50,6,531,499,1080,0,0,0,0,1080,1017,0,2097,0,1,2,1,3,1,0,9,0,1,1,0,5,1,3,678,0,0,0,196,187,0,0,0,0,0,12,2008,0,0,7.945333806900556,0,0,187,2
416,0,8899,0,1,0,0,0,17,0,0,0,1,7,5,2007,2007,0,0,0,0,1,0.0,0,0,0,0,0,3,0,24,0,0,1316,1340,0,0,0,0,1340,0,0,1340,0,0,2,0,3,1,0,6,0,0,0,0,22,2,2,396,0,0,0,100,30,0,0,0,0,0,8,2007,1,2,7.856042823179382,0,0,30,2
417,0,7844,0,0,0,0,0,9,0,0,0,0,6,7,1978,1978,1,0,3,3,0,203.0,1,0,1,1,0,0,1,209,0,0,463,672,0,2,0,0,672,728,0,1400,0,0,1,1,3,1,1,6,0,1,1,0,77,2,2,440,0,0,0,0,0,0,0,0,0,0,3,2006,0,0,7.7803353535329665,0,0,0,1
418,0,22420,0,1,0,0,0,2,1,0,0,0,6,6,1918,1950,1,0,2,8,1,0.0,1,0,2,0,0,0,4,1128,0,0,242,1370,1,2,1,2,1370,1254,0,2624,1,0,2,1,4,1,1,10,0,1,2,1,69,1,3,864,0,0,1,0,0,0,0,0,0,0,11,2007,0,0,7.963421899176903,1,0,0,2
419,0,8160,0,0,0,0,0,15,0,0,0,2,5,6,1940,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,1,312,0,0,444,756,0,3,1,1,756,378,0,1134,1,0,1,1,3,1,1,7,0,0,0,1,73,1,1,240,0,0,2,0,0,0,0,0,0,0,4,2007,0,3,7.711927121298495,1,0,0,1
420,0,8450,0,0,0,0,0,11,0,0,0,1,5,6,1968,1968,0,0,0,0,1,0.0,1,0,1,1,0,0,4,775,0,0,281,1056,0,0,0,0,1056,0,0,1056,1,0,1,0,3,1,1,6,0,1,3,0,21,1,1,304,0,0,0,0,85,184,0,0,0,0,7,2010,0,0,7.759842120306185,0,0,269,1
421,1,7060,0,0,0,0,0,4,0,0,2,4,7,5,1997,1998,0,0,0,0,0,200.0,1,1,0,0,1,1,0,1309,0,0,35,1344,0,0,0,0,1344,0,0,1344,2,0,2,0,2,2,1,8,0,0,0,0,34,2,4,784,0,0,0,0,0,0,0,0,0,0,11,2008,0,4,7.906719892868449,1,0,0,1
422,0,16635,0,1,0,1,0,6,0,0,0,1,6,7,1977,2000,0,0,6,6,2,126.0,0,0,1,0,0,0,1,1246,0,0,356,1602,0,1,0,0,1602,0,0,1602,0,1,2,0,3,1,0,8,0,1,1,0,33,2,2,529,0,0,0,240,0,0,0,0,0,0,6,2009,0,0,7.922703992252224,1,0,0,2
423,0,21750,0,0,3,0,1,4,3,0,0,1,5,5,1954,1954,1,0,3,3,1,0.0,1,0,1,1,0,0,2,0,0,0,988,988,0,0,0,2,988,0,0,988,0,0,1,0,2,1,1,4,0,0,0,0,29,0,2,520,0,0,1,0,0,0,0,0,0,0,2,2008,0,0,7.667893365334923,0,0,0,1
424,0,9200,0,0,0,0,0,3,0,0,0,0,8,5,1998,1998,0,0,0,0,0,473.0,0,0,0,0,0,0,0,986,0,0,484,1470,0,1,0,0,1470,1160,0,2630,1,0,2,1,4,1,0,8,0,1,1,0,3,2,3,696,0,0,0,0,66,0,0,0,0,0,6,2008,0,0,8.068100746544026,0,0,66,3
425,0,9000,0,0,0,0,0,11,0,0,0,1,6,5,1956,1956,0,0,2,5,0,74.0,1,0,1,0,0,0,6,616,0,0,580,1196,0,1,0,2,1196,0,0,1196,1,0,1,0,2,1,1,6,0,1,2,0,46,0,1,297,0,0,0,0,44,0,0,0,0,0,5,2008,0,0,7.751316069131163,0,0,44,1
426,1,3378,0,0,3,0,0,7,0,0,0,0,7,8,1946,1992,0,0,3,3,1,0.0,1,1,1,1,0,0,2,0,0,0,651,651,0,1,0,0,707,682,0,1389,0,0,1,1,3,1,1,6,0,2,2,1,84,1,1,240,0,0,2,0,0,126,0,0,0,0,9,2009,0,0,7.739634341505323,1,0,126,1
427,0,12800,0,0,2,0,1,12,0,0,0,5,7,5,1989,1989,0,0,2,5,0,145.0,0,0,0,0,0,1,0,1518,0,0,0,1518,0,1,0,0,1644,0,0,1644,1,1,2,0,2,1,0,5,0,1,1,0,44,2,2,569,0,0,0,80,0,0,0,396,0,0,8,2009,0,0,8.016895225295023,0,0,396,2
428,0,8593,0,1,0,0,0,11,0,0,0,1,4,6,1957,1957,1,0,1,1,1,0.0,1,0,1,1,0,0,3,288,0,0,619,907,0,0,0,0,907,0,0,907,0,0,1,0,3,1,1,5,0,0,0,1,38,1,1,352,0,0,0,0,0,0,0,0,0,0,7,2008,0,0,7.65326770635372,0,0,0,1
429,0,6762,0,0,0,0,0,0,0,0,0,1,7,5,2007,2007,0,0,0,0,0,108.0,0,0,0,0,0,0,0,664,0,0,544,1208,0,0,0,0,1208,0,0,1208,1,0,2,0,2,1,0,6,0,0,0,0,22,0,2,628,0,0,0,105,54,0,0,0,0,0,9,2007,1,2,7.885636631368955,0,0,54,2
430,0,11457,0,1,0,2,0,16,0,0,0,1,6,5,1988,1988,0,0,3,3,1,0.0,1,0,1,0,0,2,0,1005,0,0,387,1392,0,2,0,0,1412,0,0,1412,1,0,2,0,3,1,0,6,0,1,1,0,65,1,2,576,0,0,0,0,0,169,0,0,0,0,3,2009,0,0,7.842536963831267,0,0,169,2
431,1,1680,0,0,0,0,0,22,0,0,4,0,6,5,1971,1971,0,0,3,3,0,232.0,1,0,1,1,0,0,1,387,0,0,96,483,0,2,0,0,483,504,0,987,0,0,1,1,2,1,1,4,0,0,0,1,59,1,1,264,0,0,0,0,0,0,0,0,0,0,7,2008,2,1,7.552931715063027,0,1,0,1
432,1,5586,0,1,1,0,0,7,1,0,0,2,6,7,1920,1998,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,901,901,0,1,0,0,1088,110,0,1198,0,0,1,0,4,1,1,7,0,0,0,4,31,3,0,0,3,2,1,0,98,0,0,0,0,0,9,2008,3,1,7.525234752387418,1,0,98,1
433,1,1920,0,0,0,0,0,22,0,0,3,0,5,5,1971,1971,0,0,3,3,0,376.0,1,0,1,1,0,0,1,471,0,0,294,765,0,0,0,0,765,600,0,1365,1,0,1,1,2,1,1,6,1,0,0,1,59,1,2,440,0,0,0,240,36,0,0,0,0,0,8,2007,0,0,7.7005711864666075,0,1,36,1
434,0,10839,0,1,0,2,0,17,0,0,0,0,6,5,1997,1998,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,926,926,0,0,0,0,926,678,0,1604,0,0,2,1,3,1,1,7,0,1,1,0,34,2,2,470,0,0,0,0,36,0,0,0,0,0,7,2008,0,0,7.855753077258535,1,0,36,2
435,1,1890,0,0,0,0,0,14,0,0,4,4,4,7,1972,1972,0,0,6,6,1,0.0,1,1,1,0,0,3,1,495,0,0,135,630,0,1,0,0,630,0,0,630,1,0,1,0,1,1,1,3,0,0,0,4,31,3,0,0,3,2,0,88,0,0,0,0,0,0,6,2008,0,0,7.530935274030352,0,1,0,1
436,0,10667,0,2,0,3,0,0,2,0,0,0,7,6,1996,1996,0,0,0,0,1,0.0,0,0,0,0,0,3,0,385,3,344,70,799,0,0,0,0,827,834,0,1661,1,0,2,1,3,1,0,6,0,1,1,0,72,0,2,550,0,0,0,158,61,0,0,0,0,0,4,2009,6,0,7.917272232044159,0,0,61,2
437,1,4400,0,0,0,0,0,7,0,0,0,2,6,8,1920,1950,0,0,9,8,1,0.0,1,0,2,4,0,0,2,0,0,0,648,648,0,2,0,2,734,384,0,1118,0,0,1,0,2,1,1,6,0,0,0,1,41,1,2,440,0,0,0,0,0,0,0,0,0,0,10,2006,0,0,7.678522836087503,1,0,0,1
438,1,6000,0,0,0,0,0,8,0,0,0,3,6,7,1926,2004,0,0,2,5,1,0.0,0,0,0,1,0,0,2,0,0,0,884,884,0,1,0,0,904,0,0,904,0,0,1,0,2,1,1,4,0,0,0,1,62,1,1,180,0,0,0,0,0,105,0,0,0,0,1,2009,0,0,7.688860153474433,1,0,105,1
439,0,4280,0,0,0,0,0,2,0,0,0,1,5,6,1913,2002,0,0,5,8,1,0.0,1,0,0,1,0,0,6,365,0,0,75,440,0,2,1,0,694,0,0,694,0,0,1,0,2,1,0,4,0,1,2,1,41,1,1,352,2,0,2,0,0,34,0,0,0,0,3,2007,0,0,7.576263030926786,1,0,34,2
440,0,12354,0,0,0,2,0,15,0,0,0,2,6,8,1920,2000,0,0,2,5,1,0.0,1,0,2,1,3,2,2,0,0,0,684,684,0,1,0,0,684,512,0,1196,0,0,1,0,3,1,0,7,0,0,0,1,11,1,2,528,0,0,0,0,46,0,0,0,0,800,8,2009,4,0,7.656955391346221,1,0,46,1
441,0,15431,0,0,0,0,0,10,0,0,0,1,10,5,2008,2008,1,0,0,0,2,200.0,2,0,0,2,0,1,0,1767,3,539,788,3094,0,0,0,0,2402,0,0,2402,1,0,2,0,2,1,2,10,0,2,2,0,23,2,3,672,0,0,0,0,72,0,0,170,0,0,4,2009,0,0,8.275952779973814,0,0,242,3
442,0,12108,0,0,0,0,0,15,0,0,2,1,4,4,1955,1955,0,0,0,0,0,270.0,1,0,1,1,0,0,1,133,0,0,1307,1440,0,2,1,1,1440,0,0,1440,0,0,2,0,4,2,3,8,0,0,0,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,9,2008,0,0,7.685445886185213,0,0,0,1
443,1,6240,0,0,0,0,0,8,0,0,0,2,5,7,1930,1992,0,0,1,1,1,0.0,1,0,0,1,0,0,2,0,0,0,1078,1078,0,2,0,0,1128,445,0,1573,0,0,2,0,3,1,1,8,0,1,2,1,19,1,2,360,0,0,2,0,0,0,0,0,0,0,6,2008,0,0,7.81433256733728,1,0,0,1
444,0,3922,0,0,0,0,0,21,0,0,3,1,7,5,2006,2007,0,0,5,2,0,72.0,0,0,0,2,0,3,2,0,0,0,1258,1258,0,0,0,0,1258,0,0,1258,0,0,2,0,2,1,0,6,0,1,2,0,22,2,3,648,0,0,0,144,16,0,0,0,0,0,6,2007,1,2,7.836885473721466,1,1,16,2
445,0,8750,0,0,0,0,0,0,0,0,0,0,7,5,1994,1995,0,0,0,0,1,0.0,0,1,0,0,0,0,0,642,0,0,273,915,0,0,0,0,933,975,0,1908,1,0,2,1,4,1,0,8,0,1,1,0,75,1,2,493,0,0,0,144,133,0,0,0,0,0,7,2008,0,0,7.913604846125406,1,0,133,2
446,0,9855,0,0,0,2,0,15,0,0,0,1,6,5,1956,1956,1,0,2,5,1,0.0,1,0,1,1,0,0,2,0,0,0,1436,1436,0,3,0,0,1689,0,0,1689,0,0,1,0,3,1,1,7,0,1,2,0,46,1,2,480,0,0,0,0,0,0,0,0,0,0,11,2009,2,0,7.716690311835299,0,0,0,1
447,0,16492,0,1,0,2,0,11,7,0,0,1,6,6,1966,2002,0,0,4,4,1,0.0,0,0,1,1,0,0,1,247,4,713,557,1517,0,0,0,0,1888,0,0,1888,0,0,2,1,2,1,0,6,4,1,2,0,26,2,2,578,0,0,0,0,0,0,0,0,0,0,6,2010,0,0,7.874717173170761,1,0,0,1
448,0,11214,0,1,0,2,0,17,0,0,0,0,7,5,1998,1999,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,930,930,0,1,0,0,956,930,0,1886,0,0,2,1,4,1,0,10,0,1,1,0,3,2,2,431,0,0,0,89,0,0,0,0,0,0,7,2006,0,0,7.894490656440577,1,0,0,2
449,1,8600,0,0,1,0,0,13,0,0,0,2,6,6,1937,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,780,780,0,2,0,0,780,596,0,1376,0,0,2,0,3,1,1,7,0,1,2,1,85,1,1,198,0,0,1,0,0,0,0,0,0,0,6,2006,0,0,7.69055571315622,1,0,0,1
450,1,6000,0,0,0,0,0,7,0,0,0,2,3,7,1948,2002,0,0,1,1,1,0.0,1,1,1,1,0,0,1,331,0,0,318,649,0,0,0,0,679,504,0,1183,0,0,1,1,2,1,1,6,0,0,0,1,37,1,1,308,0,0,0,0,176,0,0,0,0,0,6,2007,0,0,7.692243646116877,1,0,176,1
451,1,5684,0,0,0,0,0,7,0,0,0,1,6,8,1930,2005,1,0,2,5,1,0.0,1,0,2,1,0,0,2,0,0,0,813,813,0,0,0,2,813,0,0,813,0,0,1,0,2,1,0,5,0,0,0,1,67,1,1,270,1,1,1,0,113,0,0,0,0,0,6,2006,0,0,7.656955391346221,1,0,113,1
452,0,70761,0,1,2,0,1,19,0,0,0,1,7,5,1975,1975,0,1,7,4,1,0.0,1,0,1,0,0,1,1,655,0,0,878,1533,0,2,0,0,1533,0,0,1533,1,0,2,0,2,1,0,5,0,2,1,0,58,1,2,576,0,0,0,200,54,0,0,0,0,0,12,2006,0,0,8.023720339343617,0,0,54,2
